time,Cit_mrna_Theta_1,Cit_foldedP_Theta_1,Cit_fluo_Theta_1,Cit_AU_Theta_1
1040.0,4.354664826093512,258.3915602521462,163.9813892292559,11292.899233868806
1050.0,4.354664826093512,258.3915602521453,163.98138922875196,11292.8992338341
1060.0,4.354664826093512,258.39156025214453,163.9813892282472,11292.899233799339
1070.0,4.354664826093512,258.3915602521441,163.9813892279132,11292.899233776337
1080.0,4.354664826093512,258.39156025214436,163.98138922796517,11292.899233779917
1090.0,4.354664826093512,258.3915602521581,163.98138922856867,11292.89923382148
1100.0,4.354664826093512,258.39156025218733,163.9813892295216,11292.899233887103
1110.0,4.354664826093512,258.391560252221,163.98138923056288,11292.899233958813
1120.0,4.354664826093512,258.39156025225054,163.98138923148377,11292.899234022234
1130.0,4.354664826093512,258.39156025226947,163.98138923212784,11292.899234066586
1140.0,4.354664826093512,258.3915602522737,163.98138923239082,11292.899234084698
1150.0,4.354664826093512,258.39156025226106,163.98138923222083,11292.899234072991
1160.0,4.354664826093512,258.39156025223195,163.9813892316182,11292.89923403149
1170.0,4.354664826093512,258.39156025218875,163.98138923063556,11292.899233963819
1180.0,4.354664826093512,258.3915602521363,163.98138922937778,11292.8992338772
1190.0,4.354664826093512,258.39156025208143,163.9813892280021,11292.89923378246
1200.0,4.354664826093512,258.39156025203334,163.98138922671788,11292.899233694021
1210.0,4.354664826093512,258.39156025200344,163.98138922578693,11292.899233629907
1220.0,4.354664826093512,258.3915602520053,163.98138922552317,11292.899233611744
1230.0,4.354664826093512,258.3915602523177,163.98138922619006,11292.89923365767
1240.0,4.354664826093512,258.3915602549404,163.9813892270859,11292.899233719365
1250.0,4.354664826093512,258.3915602591644,163.98138922798597,11292.899233781349
1260.0,4.354664826093512,258.3915602637953,163.9813892288759,11292.899233842636
1270.0,4.354664826093512,258.39156026786867,163.9813892297376,11292.89923390198
1280.0,4.354664826093512,258.3915602706495,163.98138923054918,11292.89923395787
1290.0,4.354664826093512,258.39156027163284,163.98138923128496,11292.899234008542
1300.0,4.354664826093512,258.3915602705433,163.98138923191547,11292.899234051964
1310.0,4.354664826093512,258.39156026733536,163.98138923240748,11292.899234085846
1320.0,4.354664826093512,258.3915602621932,163.98138923272393,11292.89923410764
1330.0,4.354664826093512,258.3915602555308,163.98138923282406,11292.899234114533
1340.0,4.354664826093512,258.39156024799183,163.98138923266322,11292.899234103457
1350.0,4.354664826093512,258.3915602404498,163.98138923219304,11292.899234071077
1360.0,4.354664826093512,258.3915602340079,163.9813892313614,11292.899234013805
1370.0,4.354664826093512,258.39156022999913,163.98138923011228,11292.899233927783
1380.0,4.354664826093512,258.3915602299862,163.98138922838604,11292.899233808901
1390.0,4.354664826093512,258.3915602356722,163.9813892261215,11292.89923365295
1400.0,4.354664826093512,258.3915602427991,163.98138922385655,11292.89923349697
1410.0,4.354664826093512,258.39156024731955,163.9813892229876,11292.899233437127
1420.0,4.354664826093512,258.391560249044,163.98138922394662,11292.899233503173
1430.0,4.354664826093512,258.3915602489972,163.98138922595817,11292.899233641701
