time,Cit_mrna_Theta_1,Cit_foldedP_Theta_1,Cit_fluo_Theta_1,Cit_AU_Theta_1,Cit_mrna_Theta_2,Cit_foldedP_Theta_2,Cit_fluo_Theta_2,Cit_AU_Theta_2,Cit_mrna_Theta_3,Cit_foldedP_Theta_3,Cit_fluo_Theta_3,Cit_AU_Theta_3
0.0,0.8006554224719105,47.5082726452792,30.14987231255259,2076.3299514657524,0.8968324356825362,53.215101872404475,33.77156097701022,2209.457396553152,0.5377162012285018,31.906319718510012,20.24850435331803,1673.3434473753937
5.016666667,2.4670581156112643,58.800030494557625,30.49492129892647,2100.092425074396,2.460344541388049,63.29163779568726,34.06391331103345,2228.584141308805,2.5821241106736776,48.45096562449218,20.85653402029026,1723.5912306824655
10.01666667,3.633750559277494,84.92494964944127,32.46016380866254,2235.432695923897,3.574687449570608,86.90727264220224,35.74603906400928,2338.6348786547933,3.914967950734711,84.81052381212196,24.182036725324366,1998.4119316882714
15.03333333,4.450582700702472,117.64511139071723,36.697996945653,2527.279367128005,4.368899483962328,116.90665190477543,39.41466042733814,2578.6493278500116,4.783910347987133,127.84576543278686,31.0369140915928,2564.901383119164
20.03333333,5.0224684192026325,151.98127009798512,43.22939730850661,2977.0770331951053,4.934948545337947,148.8390230669619,45.13378230045002,2952.8149204010315,5.350413990109875,170.51446238525648,41.13232879240534,3399.189967765844
25.03333333,5.422860688947831,185.07167686519537,51.75037707878529,3563.8909781913953,5.3383817924013215,180.05227984927515,52.68023640159961,3446.5311819290137,5.719743852485369,209.3773254931355,53.72275827540676,4439.667442417943
30.03333333,5.703185873638694,215.40722478466319,61.81866294811761,4257.263185333731,5.62591585250685,209.07290173592207,61.69767735028086,4036.4847116343176,5.960527025800469,243.06281251273046,67.95255365839425,5615.622685636334
35.03333333,5.899448926404879,242.32296921156808,72.96278346297191,5024.724850440099,5.8308464979668875,235.1845624004916,71.78983839134656,4696.750308316908,6.117504688522406,271.33490038963345,83.02796437811358,6861.459874603894
40.03333333,6.036857858204713,265.6635239901777,84.74173336519874,5835.905283487099,5.976904213384704,258.144252161738,82.5740657919033,5402.293383820333,6.219845671105686,294.537207706774,98.28981262531168,8122.704325733032
45.01666667,6.133061475635654,285.5657397098338,96.77386378846998,6664.521488517563,6.081002149006498,277.9931368795296,93.70936694577715,6130.8049712480415,6.28656647222843,313.26980777884546,113.23211062244573,9357.54103297544
50.03333333,6.200416166126204,302.31997467900214,108.7472101336606,7489.089412987405,6.155194602821961,294.93232150009777,104.90852291386875,6863.494171066097,6.330064842309563,328.20817082082255,127.49336314613139,10536.095905249978
55.03333333,6.247572961744771,316.28359353147283,120.41914863414985,8292.900296463093,6.208072887000058,309.24276819251554,115.94060341808392,7585.252691082425,6.3584234397473125,340.0075353994707,140.8359118585971,11638.728774804758
60.03333333,6.280588677695487,327.82882373473666,131.61038579306077,9063.606741456191,6.24576018261195,321.23500415660277,126.62802567502999,8284.462424732903,6.376911719675383,349.257499468144,153.1217864464359,12654.037726918403
65.03333333,6.303703840966735,337.3129158195444,142.1963792689923,9792.631895932436,6.272620581460969,331.21871319522313,136.84081283207536,8952.619817247798,6.388965083717482,356.4652197411723,164.2894281606672,13576.935525149254
70.03333333,6.319887380983121,345.06252963214257,152.098041766244,10474.529258522238,6.291764467301168,339.4854162118708,146.48970975463874,9583.885475611927,6.396823228689235,362.05413683357483,174.3332782503407,14406.962792384027
75.01666667,6.33121790641602,351.3669885784836,161.27277691253184,11106.36534669936,6.305408658457173,346.2996201122933,155.5191515925912,10174.624146803098,6.401946311954688,366.37045961769115,183.28689792053385,15146.893038291495
80.01666667,6.3391507075601865,356.47686511819745,169.70638783575913,11687.162465087658,6.315133117877615,351.8953035778548,163.9006483326936,10722.97191133823,6.4052862860442,369.692922344406,191.20958675430555,15801.626801055247
85.03333333,6.344704671745072,360.6056146057026,177.40608659637476,12217.417286341873,6.322063914636284,356.4756531256222,171.6268700138592,11228.449216710089,6.4074637715262925,372.24332619597016,198.17613673928668,16377.344916564902
90.01666667,5.545852639051282,361.728265342799,184.36789450010525,12696.855809895711,5.5640726648300225,358.2234179036667,178.68359413786033,11690.12557575737,5.450406973583121,371.04309774671947,204.2232633242227,16877.081562283827
95.03333333,3.9779659521435042,344.3112935732921,189.74760374524757,13067.340013612089,4.056785929873191,342.9311528534875,184.3309879884992,12059.59846222054,3.663830654800804,344.957360052606,207.98488019609601,17187.94288982945
100.0333333,2.88024718349761,314.3510643746754,192.33463376396668,13245.500897927712,2.9825159045217036,315.6951625429281,187.48557937336108,12265.98321515306,2.4990791336829985,304.3940359690748,207.68748667504084,17163.366185739804
105.0333333,2.11170532863457,279.3045628494897,191.78983374270942,13207.982178446278,2.2168645147349375,283.1932109905978,187.79802913517545,12286.424806163966,1.7397238735353988,260.14243812939606,203.1328329372299,16786.968015571703
110.0166667,1.573628911311944,243.6238862949426,188.30956468154304,12968.30663965964,1.6711711268715996,249.53948641585143,185.38807055258962,12128.75661844514,1.244665142003179,217.83293301538487,194.94403303025172,16110.242741096568
115.0166667,1.1969074236331467,209.81724087903535,182.34973723746077,12557.871461048171,1.2822457270027123,217.14928925857998,180.61658167673795,11816.588596466581,0.9219135123637203,180.07517917093784,184.0395250103974,15209.090402954338
120.0166667,1.735895298878721,181.36303751702448,174.4866992863649,12016.367966833537,1.7679826287423959,189.32107616357013,173.96712750154103,11381.557307257563,1.6699732398496614,150.92197370101377,171.4036058521881,14164.853645710104
125.1333333,3.121844211341919,174.454361874948,166.1465942871445,11442.01031686628,3.081228799089826,181.0094568725132,166.6761487526787,10904.555165255542,3.320294720383439,151.62517737995137,159.31576863302934,13165.910570672317
130.0166667,4.0921835666652076,183.27306375448634,159.07767279272537,10955.195206299071,4.017202713685015,187.4034228832317,160.3004102967302,10487.431346206333,4.396215422095465,171.4121824341393,150.30317260189776,12421.1064977698
135.1333333,4.7715437340330435,200.26236340744077,154.08716296296396,10611.513981874657,4.684287992233441,201.83047675625664,155.61299951557677,10180.764016610503,5.097657776492952,198.92260601513323,145.15043767912476,11995.282690310582
140.0333333,5.247181699670301,220.72243385616005,151.36901979688338,10424.323734115122,5.159731551182357,220.0214576593115,152.85741533230572,10000.483754774288,5.55496041329505,227.90182522161666,143.66788698595357,11872.76418501597
145.0333333,5.58018838035257,241.8307650281406,150.78153272898786,10383.865287640634,5.4985886432229485,239.3234354240513,151.97369600830433,9942.667647363045,5.853097102984585,255.14275138781625,145.24090877546956,12002.759253201537
